obs,time,deployment,conductivity,SSP,Depth ,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('3560',)",3748878437,11,3.57159996,1484.703468,66.84389535,3767111115,3767111252,3748878437,0,internal_timestamp,67.31300354,1539889637,33.77750015,0,8.677900314,1026.521882,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3561',)",3748878437,11,3.57159996,1484.702685,66.82600868,3767111115,3767111252,3748878437,0,internal_timestamp,67.29499817,1539889637,33.77769852,0,8.677700043,1026.521986,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3562',)",3748878437,11,3.571619987,1484.702541,66.80117853,3767111115,3767111252,3748878437,0,internal_timestamp,67.26999664,1539889637,33.7779007,0,8.677700043,1026.52203,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3563',)",3748878437,11,3.571609974,1484.701771,66.77636524,3767111115,3767111252,3748878437,0,internal_timestamp,67.24500275,1539889637,33.7779007,0,8.677599907,1026.521931,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3564',)",3748878437,11,3.571589947,1484.701573,66.75651763,3767111115,3767111252,3748878437,0,internal_timestamp,67.22499847,1539889637,33.77769852,0,8.677700043,1026.521666,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3565',)",3748878437,11,3.57156992,1484.700899,66.73767363,3767111115,3767111252,3748878437,0,internal_timestamp,67.20600128,1539889637,33.77740097,0,8.677700043,1026.521346,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3566',)",3748878437,11,3.571549892,1484.70033,66.70988223,3767111115,3767111252,3748878437,0,internal_timestamp,67.1780014,1539889637,33.77730179,0,8.677700043,1026.52114,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3567',)",3748878437,11,3.571540117,1484.699835,66.68705197,3767111115,3767111252,3748878437,0,internal_timestamp,67.15499878,1539889637,33.77719879,0,8.677700043,1026.520955,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3568',)",3748878437,11,3.571540117,1484.699766,66.66720666,3767111115,3767111252,3748878437,0,internal_timestamp,67.13500214,1539889637,33.77709961,0,8.677800179,1026.52077,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3569',)",3748878437,11,3.571540117,1484.699758,66.64337997,3767111115,3767111252,3748878437,0,internal_timestamp,67.11100006,1539889637,33.77709961,0,8.677900314,1026.520645,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3570',)",3748878437,11,3.571530104,1484.699585,66.61759025,3767111115,3767111252,3748878437,0,internal_timestamp,67.08499908,1539889637,33.77669907,0,8.678099632,1026.520181,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3571',)",3748878437,11,3.571490049,1484.699433,66.59280883,3767111115,3767111252,3748878437,0,internal_timestamp,67.05999756,1539889637,33.77600098,0,8.67840004,1026.519473,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3572',)",3748878437,11,3.571429968,1484.699319,66.57102784,3767111115,3767111252,3748878437,0,internal_timestamp,67.03800201,1539889637,33.77500153,0,8.678799629,1026.518528,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3573',)",3748878438,11,3.571389914,1484.69941,66.5462526,3767111115,3767111252,3748878438,0,internal_timestamp,67.01300049,1539889638,33.77420044,0,8.679200172,1026.517724,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3574',)",3748878438,11,3.571369886,1484.699209,66.51847838,3767111115,3767111252,3748878438,0,internal_timestamp,66.98500061,1539889638,33.7737999,0,8.679400444,1026.517251,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3575',)",3748878438,11,3.5713799,1484.699539,66.4926682,3767111115,3767111252,3748878438,0,internal_timestamp,66.95899963,1539889638,33.7737999,0,8.679599762,1026.517101,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3576',)",3748878438,11,3.571399927,1484.69967,66.46982857,3767111115,3767111252,3748878438,0,internal_timestamp,66.93599701,1539889638,33.77389908,0,8.679699898,1026.517058,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3577',)",3748878438,11,3.5713799,1484.699321,66.44800881,3767111115,3767111252,3748878438,0,internal_timestamp,66.91400146,1539889638,33.77360153,0,8.679800034,1026.516709,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3578',)",3748878438,11,3.571340084,1484.698822,66.42521077,3767111115,3767111252,3748878438,0,internal_timestamp,66.89099884,1539889638,33.77289963,0,8.680000305,1026.516023,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3579',)",3748878438,11,3.571290016,1484.698505,66.39844994,3767111115,3767111252,3748878438,0,internal_timestamp,66.86399841,1539889638,33.77209854,0,8.680299759,1026.515225,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3580',)",3748878438,11,3.571269989,1484.698537,66.36968942,3767111115,3767111252,3748878438,0,internal_timestamp,66.83499908,1539889638,33.77159882,0,8.680600166,1026.514655,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3581',)",3748878438,11,3.571249962,1484.698545,66.34687081,3767111115,3767111252,3748878438,0,internal_timestamp,66.81199646,1539889638,33.77130127,0,8.680800438,1026.514285,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3582',)",3748878438,11,3.571239948,1484.698264,66.32206953,3767111115,3767111252,3748878438,0,internal_timestamp,66.78700256,1539889638,33.77109909,0,8.68089962,1026.513997,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3583',)",3748878438,11,3.571229935,1484.698147,66.29923985,3767111115,3767111252,3748878438,0,internal_timestamp,66.76399994,1539889638,33.77099991,0,8.680999756,1026.513799,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3584',)",3748878438,11,3.571229935,1484.697842,66.27244638,3767111115,3767111252,3748878438,0,internal_timestamp,66.73699951,1539889638,33.77080154,0,8.681099892,1026.513504,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3585',)",3748878438,11,3.571219921,1484.697517,66.2446609,3767111115,3767111252,3748878438,0,internal_timestamp,66.70899963,1539889638,33.77059937,0,8.681200027,1026.513202,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3586',)",3748878438,11,3.571219921,1484.697601,66.21886061,3767111115,3767111252,3748878438,0,internal_timestamp,66.68299866,1539889638,33.770401,0,8.681400299,1026.512897,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3587',)",3748878438,11,3.571229935,1484.698227,66.19604046,3767111115,3767111252,3748878438,0,internal_timestamp,66.66000366,1539889638,33.77030182,0,8.681699753,1026.512667,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3588',)",3748878438,11,3.571239948,1484.698399,66.16825093,3767111115,3767111252,3748878438,0,internal_timestamp,66.63200378,1539889638,33.77019882,0,8.681900024,1026.512428,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3589',)",3748878439,11,3.571259975,1484.699209,66.14146039,3767111115,3767111252,3748878439,0,internal_timestamp,66.60500336,1539889639,33.77000046,0,8.682299614,1026.512087,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3590',)",3748878439,11,3.571259975,1484.699645,66.11466904,3767111115,3767111252,3748878439,0,internal_timestamp,66.57800293,1539889639,33.76979828,0,8.682600021,1026.511758,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3591',)",3748878439,11,3.571269989,1484.700363,66.08986787,3767111115,3767111252,3748878439,0,internal_timestamp,66.5530014,1539889639,33.76950073,1,8.682999611,1026.511348,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3592',)",3748878439,11,3.571269989,1484.700427,66.06307548,3767111115,3767111252,3748878439,0,internal_timestamp,66.52600098,1539889639,33.76929855,0,8.683199883,1026.511036,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3593',)",3748878439,11,3.571269989,1484.700604,66.03528568,3767111115,3767111252,3748878439,0,internal_timestamp,66.4980011,1539889639,33.76919937,0,8.683400154,1026.510799,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3594',)",3748878439,11,3.571269989,1484.700672,66.00849306,3767111115,3767111252,3748878439,0,internal_timestamp,66.47100067,1539889639,33.76900101,0,8.683600426,1026.510489,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3595',)",3748878439,11,3.571280003,1484.701509,65.98368702,3767111115,3767111252,3748878439,0,internal_timestamp,66.44599915,1539889639,33.76879883,0,8.684000015,1026.510154,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3596',)",3748878439,11,3.571280003,1484.70205,65.95591434,3767111115,3767111252,3748878439,0,internal_timestamp,66.41799927,1539889639,33.76839828,0,8.684399605,1026.50965,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3597',)",3748878439,11,3.571280003,1484.702407,65.92417781,3767111115,3767111252,3748878439,0,internal_timestamp,66.38600159,1539889639,33.76789856,0,8.684800148,1026.50905,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3598',)",3748878439,11,3.571280003,1484.703109,65.8983843,3767111115,3767111252,3748878439,0,internal_timestamp,66.36000061,1539889639,33.76760101,1,8.685199738,1026.508636,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3599',)",3748878439,11,3.571280003,1484.703546,65.87159277,3767111115,3767111252,3748878439,0,internal_timestamp,66.33300018,1539889639,33.76739883,0,8.685500145,1026.508307,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3600',)",3748878439,11,3.571290016,1484.70377,65.84677947,3767111115,3767111252,3748878439,0,internal_timestamp,66.30799866,1539889639,33.76729965,0,8.685700417,1026.508084,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3601',)",3748878439,11,3.571310043,1484.703959,65.81998174,3767111115,3767111252,3748878439,0,internal_timestamp,66.28099823,1539889639,33.76720047,0,8.685899735,1026.507852,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3602',)",3748878439,11,3.571310043,1484.704395,65.79319017,3767111115,3767111252,3748878439,0,internal_timestamp,66.2539978,1539889639,33.76699829,0,8.686200142,1026.507523,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3603',)",3748878439,11,3.571310043,1484.704785,65.76342177,3767111115,3767111252,3748878439,0,internal_timestamp,66.22399902,1539889639,33.76679993,0,8.686499596,1026.507184,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3604',)",3748878439,11,3.57130003,1484.704957,65.7356479,3767111115,3767111252,3748878439,0,internal_timestamp,66.19599915,1539889639,33.76639938,0,8.686800003,1026.506696,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3605',)",3748878440,11,3.571290016,1484.705036,65.7098634,3767111115,3767111252,3748878440,0,internal_timestamp,66.16999817,1539889640,33.76589966,0,8.68710041,1026.506139,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3606',)",3748878440,11,3.571280003,1484.705474,65.68307156,3767111115,3767111252,3748878440,0,internal_timestamp,66.14299774,1539889640,33.76570129,0,8.687399864,1026.505813,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3607',)",3748878440,11,3.571290016,1484.705521,65.65528669,3767111115,3767111252,3748878440,0,internal_timestamp,66.11499786,1539889640,33.76549912,0,8.687600136,1026.505496,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3608',)",3748878440,11,3.571290016,1484.705879,65.62353376,3767111115,3767111252,3748878440,0,internal_timestamp,66.08300018,1539889640,33.76530075,0,8.68789959,1026.505147,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3609',)",3748878440,11,3.571290016,1484.706284,65.59475764,3767111115,3767111252,3748878440,0,internal_timestamp,66.05400085,1539889640,33.76509857,0,8.688199997,1026.50481,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3610',)",3748878440,11,3.571290016,1484.70646,65.56698344,3767111115,3767111252,3748878440,0,internal_timestamp,66.02600098,1539889640,33.76470184,0,8.688500404,1026.504324,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3611',)",3748878440,11,3.571280003,1484.706936,65.54318439,3767111115,3767111252,3748878440,0,internal_timestamp,66.0019989,1539889640,33.7641983,0,8.688899994,1026.503758,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3612',)",3748878440,11,3.571259975,1484.70785,65.51542818,3767111115,3767111252,3748878440,0,internal_timestamp,65.97399902,1539889640,33.76350021,0,8.689499855,1026.50299,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3613',)",3748878440,11,3.571239948,1484.708852,65.48569859,3767111115,3767111252,3748878440,0,internal_timestamp,65.94400024,1539889640,33.76259995,0,8.690199852,1026.502039,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3614',)",3748878440,11,3.571219921,1484.710009,65.45794843,3767111115,3767111252,3748878440,0,internal_timestamp,65.91600037,1539889640,33.76179886,0,8.690899849,1026.501174,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3615',)",3748878440,11,3.571209908,1484.710398,65.42819578,3767111115,3767111252,3748878440,0,internal_timestamp,65.88600159,1539889640,33.76129913,0,8.691300392,1026.500583,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3616',)",3748878440,11,3.571199894,1484.710955,65.40141478,3767111115,3767111252,3748878440,0,internal_timestamp,65.85900116,1539889640,33.76089859,0,8.691699982,1026.500084,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3617',)",3748878440,11,3.571180105,1484.710614,65.37265229,3767111115,3767111252,3748878440,0,internal_timestamp,65.83000183,1539889640,33.76039886,0,8.691900253,1026.499529,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3618',)",3748878440,11,3.571150064,1484.710891,65.34389669,3767111115,3767111252,3748878440,0,internal_timestamp,65.8010025,1539889640,33.75979996,0,8.692299843,1026.498865,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3619',)",3748878440,11,3.571120024,1484.711583,65.31813471,3767111115,3767111252,3748878440,0,internal_timestamp,65.77500153,1539889640,33.75889969,0,8.692899704,1026.497948,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3620',)",3748878440,11,3.571079969,1484.712088,65.28840875,3767111115,3767111252,3748878440,0,internal_timestamp,65.74500275,1539889640,33.75790024,0,8.693499565,1026.496934,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3621',)",3748878441,11,3.571059942,1484.713322,65.25768491,3767111115,3767111252,3748878441,0,internal_timestamp,65.71399689,1539889641,33.75690079,0,8.694299698,1026.495885,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3622',)",3748878441,11,3.571029902,1484.714014,65.23193035,3767111115,3767111252,3748878441,0,internal_timestamp,65.68800354,1539889641,33.75600052,0,8.694899559,1026.494968,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3623',)",3748878441,11,3.571019888,1484.714699,65.20515998,3767111115,3767111252,3748878441,0,internal_timestamp,65.66100311,1539889641,33.75540161,0,8.695400238,1026.494297,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3624',)",3748878441,11,3.571000099,1484.715068,65.17440718,3767111115,3767111252,3748878441,0,internal_timestamp,65.62999725,1539889641,33.75490189,0,8.695799828,1026.493702,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3625',)",3748878441,11,3.570980072,1484.715327,65.14465926,3767111115,3767111252,3748878441,0,internal_timestamp,65.59999847,1539889641,33.75429916,0,8.696200371,1026.493031,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3626',)",3748878441,11,3.570940018,1484.716112,65.11692335,3767111115,3767111252,3748878441,0,internal_timestamp,65.5719986,1539889641,33.75320053,0,8.696900368,1026.491933,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3627',)",3748878441,11,3.57088995,1484.717184,65.09217015,3767111115,3767111252,3748878441,0,internal_timestamp,65.54699707,1539889641,33.7519989,0,8.697699547,1026.490753,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3628',)",3748878441,11,3.570859909,1484.71831,65.06245066,3767111115,3767111252,3748878441,0,internal_timestamp,65.51699829,1539889641,33.75090027,0,8.69849968,1026.489631,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3629',)",3748878441,11,3.570830107,1484.719078,65.03370659,3767111115,3767111252,3748878441,0,internal_timestamp,65.48799896,1539889641,33.75009918,0,8.699099541,1026.488778,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3630',)",3748878441,11,3.570820093,1484.719747,65.0059437,3767111115,3767111252,3748878441,0,internal_timestamp,65.45999908,1539889641,33.74950027,0,8.69960022,1026.488103,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3631',)",3748878441,11,3.570820093,1484.720552,64.97916807,3767111115,3767111252,3748878441,0,internal_timestamp,65.43299866,1539889641,33.74900055,0,8.700099945,1026.48751,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3632',)",3748878441,11,3.570820093,1484.721746,64.95338563,3767111115,3767111252,3748878441,0,internal_timestamp,65.40699768,1539889641,33.74850082,0,8.700699806,1026.486906,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3633',)",3748878441,11,3.57081008,1484.722607,64.92265202,3767111115,3767111252,3748878441,0,internal_timestamp,65.37599945,1539889641,33.74779892,0,8.701299667,1026.486122,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('3634',)",3748878441,11,3.570800066,1484.723504,64.89390264,3767111115,3767111252,3748878441,0,internal_timestamp,65.34700012,1539889641,33.74710083,0,8.701899529,1026.485349,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3635',)",3748878441,11,3.570790052,1484.725267,64.86516618,3767111115,3767111252,3748878441,0,internal_timestamp,65.31800079,1539889641,33.74620056,0,8.702799797,1026.484371,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3636',)",3748878441,11,3.570770025,1484.727056,64.83843002,3767111115,3767111252,3748878441,0,internal_timestamp,65.29100037,1539889641,33.74499893,0,8.703800201,1026.483151,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3637',)",3748878442,11,3.570760012,1484.728954,64.81069647,3767111115,3767111252,3748878442,0,internal_timestamp,65.26300049,1539889642,33.7439003,0,8.704799652,1026.482006,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3638',)",3748878442,11,3.570749998,1484.730717,64.78195983,3767111115,3767111252,3748878442,0,internal_timestamp,65.23400116,1539889642,33.74300003,0,8.705699921,1026.481029,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3639',)",3748878442,11,3.570760012,1484.732142,64.75519076,3767111115,3767111252,3748878442,0,internal_timestamp,65.20700073,1539889642,33.74240112,0,8.706399918,1026.480327,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3640',)",3748878442,11,3.570749998,1484.732734,64.73039339,3767111115,3767111252,3748878442,0,internal_timestamp,65.18199921,1539889642,33.74200058,0,8.706800461,1026.479837,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('3641',)",3748878442,11,3.570760012,1484.733756,64.70162313,3767111115,3767111252,3748878442,0,internal_timestamp,65.15299988,1539889642,33.74169922,0,8.707300186,1026.47939,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
